Datetime,Average_Receive_bps,Average_Transmit_bps
2023-06-11 14:00:00,337602816.0,38763148.0
2023-06-11 14:05:00,337602816.0,38763148.0
2023-06-11 14:10:00,338419936.0,38984904.0
2023-06-11 14:15:00,338419936.0,38984904.0
2023-06-11 14:20:00,338430560.0,39313208.0
2023-06-11 14:25:00,338430560.0,39313208.0
2023-06-11 14:30:00,339461632.0,44995648.0
2023-06-11 14:35:00,339461632.0,44995648.0
2023-06-11 14:40:00,116570096.0,19768462.0
2023-06-11 14:45:00,116570096.0,19768462.0
2023-06-11 14:50:00,338027488.0,35670240.0
2023-06-11 14:55:00,338027488.0,35670240.0
2023-06-11 15:00:00,337751456.0,33652768.0
2023-06-11 15:05:00,337751456.0,33652768.0
2023-06-11 15:10:00,339346496.0,62636240.0
2023-06-11 15:15:00,339346496.0,62636240.0
2023-06-11 15:20:00,27595822.0,1779660.125
2023-06-11 15:25:00,27595822.0,1779660.125
2023-06-11 15:30:00,8281821.5,12790938.0
2023-06-11 15:35:00,8281821.5,12790938.0
2023-06-11 15:40:00,6219108.0,419016.8438
2023-06-11 15:45:00,6219108.0,419016.8438
2023-06-11 15:50:00,3499731.0,422807.7813
2023-06-11 15:55:00,3499731.0,422807.7813
2023-06-11 16:00:00,12897207.0,606661.4375
2023-06-11 16:05:00,12897207.0,606661.4375
2023-06-11 16:10:00,5459638.0,347117.7188
2023-06-11 16:15:00,5459638.0,347117.7188
2023-06-11 16:20:00,339667520.0,82456264.0
2023-06-11 16:25:00,339667520.0,82456264.0
2023-06-11 16:30:00,339669792.0,94600664.0
2023-06-11 16:35:00,339669792.0,94600664.0
2023-06-11 16:40:00,339670464.0,67974496.0
2023-06-11 16:45:00,339670464.0,67974496.0
2023-06-11 16:50:00,339534912.0,62485812.0
2023-06-11 16:55:00,339534912.0,62485812.0
2023-06-11 17:00:00,339015808.0,54771920.0
2023-06-11 17:05:00,339015808.0,54771920.0
2023-06-11 17:10:00,338795776.0,47795900.0
2023-06-11 17:15:00,338795776.0,47795900.0
2023-06-11 17:20:00,338825984.0,36480676.0
2023-06-11 17:25:00,338825984.0,36480676.0
2023-06-11 17:30:00,175084544.0,20809722.0
2023-06-11 17:35:00,175084544.0,20809722.0
2023-06-11 17:40:00,121739664.0,7904585.0
2023-06-11 17:45:00,121739664.0,7904585.0
2023-06-11 17:50:00,218595856.0,23593950.0
2023-06-11 17:55:00,218595856.0,23593950.0
2023-06-11 18:00:00,145945392.0,6914227.5
2023-06-11 18:05:00,145945392.0,6914227.5
2023-06-11 18:10:00,338856288.0,42643408.0
2023-06-11 18:15:00,338856288.0,42643408.0
2023-06-11 18:20:00,338581600.0,39814544.0
2023-06-11 18:25:00,338581600.0,39814544.0
2023-06-11 18:30:00,339072800.0,39053100.0
2023-06-11 18:35:00,339072800.0,39053100.0
2023-06-11 18:40:00,338952416.0,40869884.0
2023-06-11 18:45:00,338952416.0,40869884.0
2023-06-11 18:50:00,338316032.0,37683012.0
2023-06-11 18:55:00,338316032.0,37683012.0
2023-06-11 19:00:00,339006496.0,39398024.0
2023-06-11 19:05:00,339006496.0,39398024.0
2023-06-11 19:10:00,339548864.0,52500444.0
2023-06-11 19:15:00,339548864.0,52500444.0
2023-06-11 19:20:00,338570944.0,52058180.0
2023-06-11 19:25:00,338570944.0,52058180.0
2023-06-11 19:30:00,338780512.0,53848568.0
2023-06-11 19:35:00,338780512.0,53848568.0
2023-06-11 19:40:00,339048512.0,51685596.0
2023-06-11 19:45:00,339048512.0,51685596.0
2023-06-11 19:50:00,338330240.0,45615536.0
2023-06-11 19:55:00,338330240.0,45615536.0
2023-06-11 20:00:00,339294048.0,44047008.0
2023-06-11 20:05:00,339294048.0,44047008.0
2023-06-11 20:10:00,337960448.0,39980948.0
2023-06-11 20:15:00,337960448.0,39980948.0
2023-06-11 20:20:00,338925600.0,37262004.0
2023-06-11 20:25:00,338925600.0,37262004.0
2023-06-11 20:30:00,338119232.0,38950548.0
2023-06-11 20:35:00,338119232.0,38950548.0
2023-06-11 20:40:00,338183872.0,38483860.0
2023-06-11 20:45:00,338183872.0,38483860.0
2023-06-11 20:50:00,337702272.0,38843432.0
2023-06-11 20:55:00,337702272.0,38843432.0
2023-06-11 21:00:00,339057472.0,43374948.0
2023-06-11 21:05:00,339057472.0,43374948.0
2023-06-11 21:10:00,338550592.0,38619788.0
2023-06-11 21:15:00,338550592.0,38619788.0
2023-06-11 21:20:00,338052384.0,41308892.0
2023-06-11 21:25:00,338052384.0,41308892.0
2023-06-11 21:30:00,338070304.0,38528748.0
2023-06-11 21:35:00,338070304.0,38528748.0
2023-06-11 21:40:00,337857056.0,46768580.0
2023-06-11 21:45:00,337857056.0,46768580.0
2023-06-11 21:50:00,339058432.0,46051476.0
2023-06-11 21:55:00,339058432.0,46051476.0
2023-06-11 22:00:00,338128928.0,48303200.0
2023-06-11 22:05:00,338128928.0,48303200.0
2023-06-11 22:10:00,337887776.0,42729996.0
2023-06-11 22:15:00,337887776.0,42729996.0
2023-06-11 22:20:00,338746144.0,52650420.0
2023-06-11 22:25:00,338746144.0,52650420.0
2023-06-11 22:30:00,337617024.0,36561736.0
2023-06-11 22:35:00,337617024.0,36561736.0
2023-06-11 22:40:00,9996243.0,525653.1875
2023-06-11 22:45:00,9996243.0,525653.1875
2023-06-11 22:50:00,339453568.0,67500152.0
2023-06-11 22:55:00,339453568.0,67500152.0
2023-06-11 23:00:00,338895008.0,55901476.0
2023-06-11 23:05:00,338895008.0,55901476.0
2023-06-11 23:10:00,338933600.0,88185224.0
2023-06-11 23:15:00,338933600.0,88185224.0
2023-06-11 23:20:00,338543904.0,85893872.0
2023-06-11 23:25:00,338543904.0,85893872.0
2023-06-11 23:30:00,339261632.0,71559776.0
2023-06-11 23:35:00,339261632.0,71559776.0
2023-06-11 23:40:00,338780512.0,53848568.0
2023-06-11 23:45:00,338780512.0,53848568.0
2023-06-11 23:50:00,339048512.0,51685596.0
2023-06-11 23:55:00,339048512.0,51685596.0
2023-06-12 00:05:00,338159008.0,52342364.0
2023-06-12 00:10:00,338670176.0,56607836.0
2023-06-12 00:15:00,338670176.0,56607836.0
2023-06-12 00:20:00,337733152.0,49536072.0
2023-06-12 00:25:00,337733152.0,49536072.0
2023-06-12 00:30:00,338401600.0,77300544.0
2023-06-12 00:35:00,338401600.0,77300544.0
2023-06-12 00:40:00,338676992.0,78931608.0
2023-06-12 00:45:00,338676992.0,78931608.0
2023-06-12 00:50:00,339367456.0,85163760.0
2023-06-12 00:55:00,339367456.0,85163760.0
2023-06-12 01:00:00,161308000.0,40878192.0
2023-06-12 01:05:00,161308000.0,40878192.0
2023-06-12 01:10:00,24649174.0,5456641.5
2023-06-12 01:15:00,24649174.0,5456641.5
2023-06-12 01:20:00,338277504.0,62552480.0
2023-06-12 01:25:00,338277504.0,62552480.0
2023-06-12 01:30:00,70935640.0,36193956.0
2023-06-12 01:35:00,70935640.0,36193956.0
2023-06-12 01:40:00,55697296.0,6518339.0
2023-06-12 01:45:00,55697296.0,6518339.0
2023-06-12 01:50:00,91136216.0,7674840.0
2023-06-12 01:55:00,91136216.0,7674840.0
2023-06-12 02:00:00,77903376.0,5032230.0
2023-06-12 02:05:00,77903376.0,5032230.0
2023-06-12 02:10:00,123024336.0,5630545.5
2023-06-12 02:15:00,123024336.0,5630545.5
2023-06-12 02:20:00,94515136.0,4692631.0
2023-06-12 02:25:00,94515136.0,4692631.0
2023-06-12 02:30:00,89150648.0,3632473.5
2023-06-12 02:35:00,89150648.0,3632473.5
2023-06-12 02:40:00,93994632.0,4708064.0
2023-06-12 02:45:00,93994632.0,4708064.0
2023-06-12 02:50:00,49766560.0,3656788.75
2023-06-12 02:55:00,49766560.0,3656788.75
2023-06-12 03:00:00,23737402.0,16889170.0
2023-06-12 03:05:00,23737402.0,16889170.0
2023-06-12 03:10:00,339759520.0,38714480.0
2023-06-12 03:15:00,339759520.0,38714480.0
2023-06-12 03:20:00,250579744.0,30483688.0
2023-06-12 03:25:00,250579744.0,30483688.0
2023-06-12 03:30:00,239951664.0,21018534.0
2023-06-12 03:35:00,239951664.0,21018534.0
2023-06-12 03:40:00,63844520.0,6960082.5
2023-06-12 03:45:00,63844520.0,6960082.5
2023-06-12 03:50:00,59775064.0,4205414.0
2023-06-12 03:55:00,59775064.0,4205414.0
2023-06-12 04:00:00,61696124.0,3671999.5
2023-06-12 04:05:00,61696124.0,3671999.5
2023-06-12 04:10:00,61383208.0,4577894.5
2023-06-12 04:15:00,61383208.0,4577894.5
2023-06-12 04:20:00,53278880.0,4578996.5
2023-06-12 04:25:00,53278880.0,4578996.5
2023-06-12 04:30:00,53880712.0,3930076.0
2023-06-12 04:35:00,53880712.0,3930076.0
2023-06-12 04:40:00,58706368.0,5268600.5
2023-06-12 04:45:00,58706368.0,5268600.5
2023-06-12 04:50:00,56137284.0,3773922.0
2023-06-12 04:55:00,56137284.0,3773922.0
2023-06-12 05:00:00,53539196.0,3123818.25
2023-06-12 05:05:00,53539196.0,3123818.25
2023-06-12 05:10:00,44852644.0,4033828.0
2023-06-12 05:15:00,44852644.0,4033828.0
2023-06-12 05:20:00,46804624.0,2805091.0
2023-06-12 05:25:00,46804624.0,2805091.0
2023-06-12 05:30:00,44411944.0,3203956.0
2023-06-12 05:35:00,44411944.0,3203956.0
2023-06-12 05:40:00,51105468.0,3641058.75
2023-06-12 05:45:00,51105468.0,3641058.75
2023-06-12 05:50:00,40478872.0,4981038.0
2023-06-12 05:55:00,40478872.0,4981038.0
2023-06-12 06:00:00,38993124.0,3616398.0
2023-06-12 06:05:00,38993124.0,3616398.0
2023-06-12 06:10:00,36026540.0,3303629.0
2023-06-12 06:15:00,36026540.0,3303629.0
2023-06-12 06:20:00,31140800.0,3182089.0
2023-06-12 06:25:00,31140800.0,3182089.0
2023-06-12 06:30:00,28533186.0,2890895.75
2023-06-12 06:35:00,28533186.0,2890895.75
2023-06-12 06:40:00,21037254.0,2177538.0
2023-06-12 06:45:00,21037254.0,2177538.0
2023-06-12 06:50:00,20295936.0,1663976.75
2023-06-12 06:55:00,20295936.0,1663976.75
2023-06-12 07:00:00,22470464.0,2012812.875
2023-06-12 07:05:00,22470464.0,2012812.875
2023-06-12 07:10:00,25599054.0,1973995.875
2023-06-12 07:15:00,25599054.0,1973995.875
2023-06-12 07:20:00,31031916.0,1962587.0
2023-06-12 07:25:00,31031916.0,1962587.0
2023-06-12 07:30:00,338330240.0,45615536.0
2023-06-12 07:35:00,338330240.0,45615536.0
2023-06-12 07:40:00,339294048.0,44047008.0
2023-06-12 07:45:00,339294048.0,44047008.0
2023-06-12 07:50:00,337960448.0,39980948.0
2023-06-12 07:55:00,337960448.0,39980948.0
2023-06-12 08:00:00,338925600.0,37262004.0
2023-06-12 08:05:00,338925600.0,37262004.0
2023-06-12 08:10:00,37552272.0,15601226.0
2023-06-12 08:15:00,37552272.0,15601226.0
2023-06-12 08:20:00,93274360.0,4790131.5
2023-06-12 08:25:00,93274360.0,4790131.5
2023-06-12 08:30:00,83924264.0,19143364.0
2023-06-12 08:35:00,83924264.0,19143364.0
2023-06-12 08:40:00,30497688.0,3914323.0
2023-06-12 08:45:00,30497688.0,3914323.0
2023-06-12 08:50:00,58044320.0,3840388.0
2023-06-12 08:55:00,58044320.0,3840388.0
2023-06-12 09:00:00,48650128.0,2889602.25
2023-06-12 09:05:00,48650128.0,2889602.25
2023-06-12 09:10:00,50857156.0,4125799.0
2023-06-12 09:15:00,50857156.0,4125799.0
2023-06-12 09:20:00,39553440.0,3753698.5
2023-06-12 09:25:00,39553440.0,3753698.5
2023-06-12 09:30:00,23564566.0,1997280.75
2023-06-12 09:35:00,23564566.0,1997280.75
2023-06-12 09:40:00,311822496.0,35996416.0
2023-06-12 09:45:00,311822496.0,35996416.0
2023-06-12 09:50:00,321756576.0,38711368.0
2023-06-12 09:55:00,321756576.0,38711368.0
2023-06-12 10:00:00,339774400.0,40855436.0
2023-06-12 10:05:00,339774400.0,40855436.0
2023-06-12 10:10:00,339670496.0,42309236.0
2023-06-12 10:15:00,339670496.0,42309236.0
2023-06-12 10:20:00,337686112.0,33751784.0
2023-06-12 10:25:00,337686112.0,33751784.0
2023-06-12 10:30:00,302943616.0,56859584.0
2023-06-12 10:35:00,302943616.0,56859584.0
2023-06-12 10:40:00,257632304.0,39747532.0
2023-06-12 10:45:00,257632304.0,39747532.0
2023-06-12 10:50:00,331715904.0,73306336.0
2023-06-12 10:55:00,331715904.0,73306336.0
2023-06-12 11:00:00,339582624.0,91478728.0
2023-06-12 11:05:00,339582624.0,91478728.0
2023-06-12 11:10:00,339170048.0,85103024.0
2023-06-12 11:15:00,339170048.0,85103024.0
2023-06-12 11:20:00,338761408.0,56781340.0
2023-06-12 11:25:00,338761408.0,56781340.0
2023-06-12 11:30:00,338877152.0,53450432.0
2023-06-12 11:35:00,338877152.0,53450432.0
2023-06-12 11:40:00,338858336.0,69116776.0
2023-06-12 11:45:00,338858336.0,69116776.0
2023-06-12 11:50:00,339186944.0,62792948.0
2023-06-12 11:55:00,339186944.0,62792948.0
2023-06-12 12:00:00,338966592.0,54300500.0
2023-06-12 12:05:00,338966592.0,54300500.0
2023-06-12 12:10:00,338907296.0,56701476.0
2023-06-12 12:15:00,338907296.0,56701476.0
2023-06-12 12:20:00,338938400.0,52884312.0
2023-06-12 12:25:00,338938400.0,52884312.0
2023-06-12 12:30:00,339230976.0,47389336.0
2023-06-12 12:35:00,339230976.0,47389336.0
2023-06-12 12:40:00,338852128.0,47486524.0
2023-06-12 12:45:00,338852128.0,47486524.0
2023-06-12 12:50:00,339055936.0,46975896.0
2023-06-12 12:55:00,339055936.0,46975896.0
2023-06-12 13:00:00,338472576.0,45043520.0
2023-06-12 13:05:00,338472576.0,45043520.0
2023-06-12 13:10:00,339323136.0,41270396.0
2023-06-12 13:15:00,339323136.0,41270396.0
2023-06-12 13:20:00,338915168.0,46748612.0
2023-06-12 13:25:00,338915168.0,46748612.0
2023-06-12 13:30:00,338527776.0,42460548.0
2023-06-12 13:35:00,338527776.0,42460548.0
2023-06-12 13:40:00,338942208.0,41044244.0
2023-06-12 13:45:00,338942208.0,41044244.0
2023-06-12 13:50:00,339457312.0,41228220.0
2023-06-12 13:55:00,339457312.0,41228220.0
2023-06-12 14:00:00,339189280.0,44277820.0
2023-06-12 14:05:00,339189280.0,44277820.0
2023-06-12 14:10:00,338796640.0,43665636.0
2023-06-12 14:15:00,338796640.0,43665636.0
2023-06-12 14:20:00,339101984.0,49610084.0
2023-06-12 14:25:00,339101984.0,49610084.0
2023-06-12 14:30:00,339006464.0,55996888.0
2023-06-12 14:35:00,339006464.0,55996888.0
2023-06-12 14:40:00,338898112.0,58269148.0
2023-06-12 14:45:00,338898112.0,58269148.0
2023-06-12 14:50:00,338890240.0,46929660.0
2023-06-12 14:55:00,338890240.0,46929660.0
2023-06-12 15:00:00,340687904.0,42488576.0
2023-06-12 15:05:00,340687904.0,42488576.0
2023-06-12 15:10:00,338558944.0,41837320.0
2023-06-12 15:15:00,338558944.0,41837320.0
2023-06-12 15:20:00,339126528.0,42384680.0
2023-06-12 15:25:00,339126528.0,42384680.0
2023-06-12 15:30:00,337410624.0,35495848.0
2023-06-12 15:35:00,337410624.0,35495848.0
2023-06-12 15:40:00,337931808.0,36480320.0
2023-06-12 15:45:00,337931808.0,36480320.0
2023-06-12 15:50:00,338522080.0,36556520.0
2023-06-12 15:55:00,338522080.0,36556520.0
2023-06-12 16:00:00,338367104.0,44697216.0
2023-06-12 16:05:00,338367104.0,44697216.0
2023-06-12 16:10:00,337768736.0,35317592.0
2023-06-12 16:15:00,337768736.0,35317592.0
2023-06-12 16:20:00,337636704.0,33412624.0
2023-06-12 16:25:00,337636704.0,33412624.0
2023-06-12 16:30:00,333390944.0,33556804.0
2023-06-12 16:35:00,333390944.0,33556804.0
2023-06-12 16:40:00,342486688.0,36542688.0
2023-06-12 16:45:00,342486688.0,36542688.0
2023-06-12 16:50:00,338206848.0,49402572.0
2023-06-12 16:55:00,338206848.0,49402572.0
2023-06-12 17:00:00,337637888.0,36976208.0
2023-06-12 17:05:00,337637888.0,36976208.0
2023-06-12 17:10:00,337249632.0,46323736.0
2023-06-12 17:15:00,337249632.0,46323736.0
2023-06-12 17:20:00,337651616.0,34550032.0
2023-06-12 17:25:00,337651616.0,34550032.0
2023-06-12 17:30:00,337602208.0,46253500.0
2023-06-12 17:35:00,337602208.0,46253500.0
2023-06-12 17:40:00,336420384.0,45738424.0
2023-06-12 17:45:00,336420384.0,45738424.0
2023-06-12 17:50:00,339565952.0,105643888.0
2023-06-12 17:55:00,339565952.0,105643888.0
2023-06-12 18:00:00,338866944.0,66706144.0
2023-06-12 18:05:00,338866944.0,66706144.0
2023-06-12 18:10:00,339221696.0,47907036.0
2023-06-12 18:15:00,339221696.0,47907036.0
2023-06-12 18:20:00,338849696.0,58784816.0
2023-06-12 18:25:00,338849696.0,58784816.0
2023-06-12 18:30:00,339318176.0,41635440.0
2023-06-12 18:35:00,339318176.0,41635440.0
2023-06-12 18:40:00,339524832.0,43453756.0
2023-06-12 18:45:00,339524832.0,43453756.0
2023-06-12 18:50:00,337944928.0,40516464.0
2023-06-12 18:55:00,337944928.0,40516464.0
2023-06-12 19:00:00,265734304.0,27998240.0
2023-06-12 19:05:00,265734304.0,27998240.0
2023-06-12 19:10:00,216276064.0,10096096.0
2023-06-12 19:15:00,216276064.0,10096096.0
2023-06-12 19:20:00,184722992.0,15816227.0
2023-06-12 19:25:00,184722992.0,15816227.0
2023-06-12 19:30:00,183872608.0,18282608.0
2023-06-12 19:35:00,183872608.0,18282608.0
2023-06-12 19:40:00,207867936.0,13842620.0
2023-06-12 19:45:00,207867936.0,13842620.0
2023-06-12 19:50:00,190097264.0,9347112.0
2023-06-12 19:55:00,190097264.0,9347112.0
2023-06-12 20:00:00,220678048.0,11390924.0
2023-06-12 20:05:00,220678048.0,11390924.0
2023-06-12 20:10:00,259361696.0,15023613.0
2023-06-12 20:15:00,259361696.0,15023613.0
2023-06-12 20:20:00,262381264.0,15949463.0
2023-06-12 20:25:00,262381264.0,15949463.0
2023-06-12 20:30:00,249846240.0,19825252.0
2023-06-12 20:35:00,249846240.0,19825252.0
2023-06-12 20:40:00,230735520.0,12767287.0
2023-06-12 20:45:00,230735520.0,12767287.0
2023-06-12 20:50:00,238676384.0,13319837.0
2023-06-12 20:55:00,238676384.0,13319837.0
2023-06-12 21:00:00,250371312.0,16045768.0
2023-06-12 21:05:00,250371312.0,16045768.0
2023-06-12 21:10:00,173373632.0,26166076.0
2023-06-12 21:15:00,173373632.0,26166076.0
2023-06-12 21:20:00,115615840.0,31503522.0
2023-06-12 21:25:00,115615840.0,31503522.0
2023-06-12 21:30:00,116600088.0,41106644.0
2023-06-12 21:35:00,116600088.0,41106644.0
2023-06-12 21:40:00,187932720.0,60182652.0
2023-06-12 21:45:00,187932720.0,60182652.0
2023-06-12 21:50:00,302166240.0,78425976.0
2023-06-12 21:55:00,302166240.0,78425976.0
2023-06-12 22:00:00,339722560.0,90670728.0
2023-06-12 22:05:00,339722560.0,90670728.0
2023-06-12 22:10:00,339633824.0,103586776.0
2023-06-12 22:15:00,339633824.0,103586776.0
2023-06-12 22:20:00,338797920.0,60046664.0
2023-06-12 22:25:00,338797920.0,60046664.0
2023-06-12 22:30:00,338783776.0,40031556.0
2023-06-12 22:35:00,338783776.0,40031556.0
2023-06-12 22:40:00,337635232.0,38364660.0
2023-06-12 22:45:00,337635232.0,38364660.0
2023-06-12 22:50:00,338635264.0,41017200.0
2023-06-12 22:55:00,338635264.0,41017200.0
2023-06-12 23:00:00,338245024.0,43225720.0
2023-06-12 23:05:00,338245024.0,43225720.0
2023-06-12 23:10:00,338756768.0,43248832.0
2023-06-12 23:15:00,338756768.0,43248832.0
2023-06-12 23:20:00,338960192.0,40330056.0
2023-06-12 23:25:00,338960192.0,40330056.0
2023-06-12 23:30:00,338199904.0,38587184.0
2023-06-12 23:35:00,338199904.0,38587184.0
2023-06-12 23:40:00,182790128.0,45811364.0
2023-06-12 23:45:00,182790128.0,45811364.0
2023-06-12 23:50:00,230688528.0,51766068.0
2023-06-12 23:55:00,230688528.0,51766068.0
2023-06-13 00:00:00,32753504.0,2548963.25
2023-06-13 00:05:00,32753504.0,2548963.25
2023-06-13 00:10:00,30917648.0,2509106.75
2023-06-13 00:15:00,30917648.0,2509106.75
2023-06-13 00:20:00,83935328.0,10892405.0
2023-06-13 00:25:00,83935328.0,10892405.0
2023-06-13 00:30:00,82657976.0,13469769.0
2023-06-13 00:35:00,82657976.0,13469769.0
2023-06-13 00:40:00,62288412.0,8087597.0
2023-06-13 00:45:00,62288412.0,8087597.0
2023-06-13 00:50:00,26762624.0,2165366.5
2023-06-13 00:55:00,26762624.0,2165366.5
2023-06-13 01:00:00,19543146.0,1169713.0
2023-06-13 01:05:00,19543146.0,1169713.0
2023-06-13 01:10:00,13582366.0,1034122.5
2023-06-13 01:15:00,13582366.0,1034122.5
2023-06-13 01:20:00,10433557.0,660010.125
2023-06-13 01:25:00,10433557.0,660010.125
2023-06-13 01:30:00,13867661.0,913294.0
2023-06-13 01:35:00,13867661.0,913294.0
2023-06-13 01:40:00,12892278.0,662363.75
2023-06-13 01:45:00,12892278.0,662363.75
2023-06-13 01:50:00,15649635.0,1679539.375
2023-06-13 01:55:00,15649635.0,1679539.375
2023-06-13 02:00:00,4989653.0,1651867.5
2023-06-13 02:05:00,4989653.0,1651867.5
2023-06-13 02:10:00,5248914.5,418781.4688
2023-06-13 02:15:00,5248914.5,418781.4688
2023-06-13 02:20:00,3295822.0,519471.0313
2023-06-13 02:25:00,3295822.0,519471.0313
2023-06-13 02:30:00,3912157.25,476504.2813
2023-06-13 02:35:00,3912157.25,476504.2813
2023-06-13 02:40:00,2177717.75,706823.625
2023-06-13 02:45:00,2177717.75,706823.625
2023-06-13 02:50:00,3214210.75,269519.875
2023-06-13 02:55:00,3214210.75,269519.875
2023-06-13 03:00:00,3029102.25,211046.5938
2023-06-13 03:05:00,3029102.25,211046.5938
2023-06-13 03:10:00,2407680.0,182184.9531
2023-06-13 03:15:00,2407680.0,182184.9531
2023-06-13 03:20:00,2008987.5,154971.1719
2023-06-13 03:25:00,2008987.5,154971.1719
2023-06-13 03:30:00,5778412.5,422582.9688
2023-06-13 03:35:00,5778412.5,422582.9688
2023-06-13 03:40:00,1869148.125,152325.3281
2023-06-13 03:45:00,1869148.125,152325.3281
2023-06-13 03:50:00,2081132.375,948813.5
2023-06-13 03:55:00,2081132.375,948813.5
2023-06-13 04:00:00,13582102.0,700501.125
2023-06-13 04:05:00,13582102.0,700501.125
2023-06-13 04:10:00,6644077.5,333728.25
2023-06-13 04:15:00,6644077.5,333728.25
2023-06-13 04:20:00,8218896.5,311087.0313
2023-06-13 04:25:00,8218896.5,311087.0313
2023-06-13 04:30:00,10022680.0,945711.875
2023-06-13 04:35:00,10022680.0,945711.875
2023-06-13 04:40:00,13483149.0,753765.5
2023-06-13 04:45:00,13483149.0,753765.5
2023-06-13 04:50:00,11114473.0,640526.0
2023-06-13 04:55:00,11114473.0,640526.0
2023-06-13 05:00:00,10330234.0,606985.6875
2023-06-13 05:05:00,10330234.0,606985.6875
2023-06-13 05:10:00,8114182.5,757806.6875
2023-06-13 05:15:00,8114182.5,757806.6875
2023-06-13 05:20:00,9824452.0,582675.5
2023-06-13 05:25:00,9824452.0,582675.5
2023-06-13 05:30:00,10439596.0,1135260.25
2023-06-13 05:35:00,10439596.0,1135260.25
2023-06-13 05:40:00,12632848.0,3443746.25
2023-06-13 05:45:00,12632848.0,3443746.25
2023-06-13 05:50:00,13628446.0,1295007.375
2023-06-13 05:55:00,13628446.0,1295007.375
2023-06-13 06:00:00,17793324.0,1664224.25
2023-06-13 06:05:00,17793324.0,1664224.25
2023-06-13 06:10:00,6619303.0,6099132.5
2023-06-13 06:15:00,6619303.0,6099132.5
2023-06-13 06:20:00,17064966.0,7017199.5
2023-06-13 06:25:00,17064966.0,7017199.5
2023-06-13 06:30:00,17534998.0,4297531.0
2023-06-13 06:35:00,17534998.0,4297531.0
2023-06-13 06:40:00,14396327.0,1264710.0
2023-06-13 06:45:00,14396327.0,1264710.0
2023-06-13 06:50:00,30888838.0,2718923.75
2023-06-13 06:55:00,30888838.0,2718923.75
2023-06-13 07:00:00,21514094.0,5268746.0
2023-06-13 07:05:00,21514094.0,5268746.0
2023-06-13 07:10:00,50823740.0,5493551.0
2023-06-13 07:15:00,50823740.0,5493551.0
2023-06-13 07:20:00,64505308.0,11092446.0
2023-06-13 07:25:00,64505308.0,11092446.0
2023-06-13 07:30:00,54210408.0,5841803.0
2023-06-13 07:35:00,54210408.0,5841803.0
2023-06-13 07:40:00,44626768.0,3146522.25
2023-06-13 07:45:00,44626768.0,3146522.25
2023-06-13 07:50:00,78853528.0,9428965.0
2023-06-13 07:55:00,78853528.0,9428965.0
2023-06-13 08:00:00,105198880.0,22155320.0
2023-06-13 08:05:00,105198880.0,22155320.0
2023-06-13 08:10:00,339415456.0,87543400.0
2023-06-13 08:15:00,339415456.0,87543400.0
2023-06-13 08:20:00,338598816.0,60164276.0
2023-06-13 08:25:00,338598816.0,60164276.0
2023-06-13 08:30:00,338623296.0,58444064.0
2023-06-13 08:35:00,338623296.0,58444064.0
2023-06-13 08:40:00,335990176.0,41973908.0
2023-06-13 08:45:00,335990176.0,41973908.0
2023-06-13 08:50:00,182120512.0,21527560.0
2023-06-13 08:55:00,182120512.0,21527560.0
2023-06-13 09:00:00,210166256.0,16517377.0
2023-06-13 09:05:00,210166256.0,16517377.0
2023-06-13 09:10:00,178250528.0,19346782.0
2023-06-13 09:15:00,178250528.0,19346782.0
2023-06-13 09:20:00,160400528.0,19050260.0
2023-06-13 09:25:00,160400528.0,19050260.0
2023-06-13 09:30:00,181417552.0,20673200.0
2023-06-13 09:35:00,181417552.0,20673200.0
2023-06-13 09:40:00,224652752.0,33786592.0
2023-06-13 09:45:00,224652752.0,33786592.0
2023-06-13 09:50:00,244201376.0,18721004.0
2023-06-13 09:55:00,244201376.0,18721004.0
2023-06-13 10:00:00,268127248.0,22252570.0
2023-06-13 10:05:00,268127248.0,22252570.0
2023-06-13 10:10:00,249106224.0,21836886.0
2023-06-13 10:15:00,249106224.0,21836886.0
2023-06-13 10:20:00,227910592.0,21738942.0
2023-06-13 10:25:00,227910592.0,21738942.0
2023-06-13 10:30:00,317354688.0,23596716.0
2023-06-13 10:35:00,317354688.0,23596716.0
2023-06-13 10:40:00,266593712.0,20241632.0
2023-06-13 10:45:00,266593712.0,20241632.0
2023-06-13 10:50:00,197582640.0,16568212.0
2023-06-13 10:55:00,197582640.0,16568212.0
2023-06-13 11:00:00,89823864.0,16086481.0
2023-06-13 11:05:00,89823864.0,16086481.0
2023-06-13 11:10:00,127993648.0,16550898.0
2023-06-13 11:15:00,127993648.0,16550898.0
2023-06-13 11:20:00,119328408.0,19677924.0
2023-06-13 11:25:00,119328408.0,19677924.0
2023-06-13 11:30:00,273033600.0,39599488.0
2023-06-13 11:35:00,273033600.0,39599488.0
2023-06-13 11:40:00,304630144.0,32767616.0
2023-06-13 11:45:00,304630144.0,32767616.0
2023-06-13 11:50:00,253370384.0,25367148.0
2023-06-13 11:55:00,253370384.0,25367148.0
2023-06-13 12:00:00,216134128.0,17148110.0
2023-06-13 12:05:00,216134128.0,17148110.0
2023-06-13 12:10:00,335020256.0,46331084.0
2023-06-13 12:15:00,335020256.0,46331084.0
2023-06-13 12:20:00,220494512.0,33399764.0
2023-06-13 12:25:00,220494512.0,33399764.0
2023-06-13 12:30:00,49767744.0,3592378.25
2023-06-13 12:35:00,49767744.0,3592378.25
